Size, Blocks, Threads, Time
4096, 8, 8, 0.0232192
4096, 8, 16, 0.023456
4096, 8, 32, 0.0220096
4096, 8, 64, 0.0224832
4096, 8, 128, 0.0211392
4096, 8, 256, 0.0211008
4096, 8, 512, 0.0204224
4096, 8, 1024, 0.0210688
4096, 16, 8, 0.0195904
4096, 16, 16, 0.0217152
4096, 16, 32, 0.021184
4096, 16, 64, 0.0192448
4096, 16, 128, 0.0208
4096, 16, 256, 0.020736
4096, 16, 512, 0.020928
4096, 16, 1024, 0.0221968
4096, 32, 8, 0.01856
4096, 32, 16, 0.023392
4096, 32, 32, 0.0202384
4096, 32, 64, 0.0206336
4096, 32, 128, 0.0187136
4096, 32, 256, 0.0161728
4096, 32, 512, 0.0163968
4096, 32, 1024, 0.0201536
4096, 64, 8, 0.0174336
4096, 64, 16, 0.0166656
4096, 64, 32, 0.016608
4096, 64, 64, 0.0163904
4096, 64, 128, 0.0164288
4096, 64, 256, 0.016512
4096, 64, 512, 0.020424
4096, 64, 1024, 0.0194176
4096, 128, 8, 0.0161536
4096, 128, 16, 0.0166528
4096, 128, 32, 0.0167952
4096, 128, 64, 0.0165312
4096, 128, 128, 0.0195344
4096, 128, 256, 0.0175424
4096, 128, 512, 0.0221008
4096, 128, 1024, 0.0231232
4096, 256, 8, 0.016648
4096, 256, 16, 0.0203456
4096, 256, 32, 0.0147728
4096, 256, 64, 0.0172928
4096, 256, 128, 0.0170432
4096, 256, 256, 0.0186384
4096, 256, 512, 0.022888
4096, 256, 1024, 0.03792
4096, 512, 8, 0.0183824
4096, 512, 16, 0.018088
4096, 512, 32, 0.0152016
4096, 512, 64, 0.018544
4096, 512, 128, 0.0179664
4096, 512, 256, 0.0210064
4096, 512, 512, 0.026376
4096, 512, 1024, 0.0450576
4096, 1024, 8, 0.0178336
4096, 1024, 16, 0.018672
4096, 1024, 32, 0.022192
4096, 1024, 64, 0.0198304
4096, 1024, 128, 0.0204128
4096, 1024, 256, 0.0283552
4096, 1024, 512, 0.041264
4096, 1024, 1024, 0.0708976
4096, 2048, 8, 0.0301952
4096, 2048, 16, 0.0287744
4096, 2048, 32, 0.0271232
4096, 2048, 64, 0.0349824
4096, 2048, 128, 0.0394608
4096, 2048, 256, 0.0468096
4096, 2048, 512, 0.0788352
4096, 2048, 1024, 0.134688
4096, 4096, 8, 0.040224
4096, 4096, 16, 0.0400832
4096, 4096, 32, 0.0422912
4096, 4096, 64, 0.0445504
4096, 4096, 128, 0.0586624
4096, 4096, 256, 0.0799232
4096, 4096, 512, 0.133042
4096, 4096, 1024, 0.252058
4096, 8192, 8, 0.0632112
4096, 8192, 16, 0.0659264
4096, 8192, 32, 0.0572096
4096, 8192, 64, 0.0652096
4096, 8192, 128, 0.0879552
4096, 8192, 256, 0.142541
4096, 8192, 512, 0.236608
4096, 8192, 1024, 0.474643
4096, 16384, 8, 0.0893312
4096, 16384, 16, 0.102374
4096, 16384, 32, 0.091992
4096, 16384, 64, 0.103454
4096, 16384, 128, 0.170008
4096, 16384, 256, 0.270206
4096, 16384, 512, 0.480154
4096, 16384, 1024, 0.93353
4096, 32768, 8, 0.205091
4096, 32768, 16, 0.187461
4096, 32768, 32, 0.226686
4096, 32768, 64, 0.241547
4096, 32768, 128, 0.339971
4096, 32768, 256, 0.548971
4096, 32768, 512, 0.935858
4096, 32768, 1024, 1.88921
4096, 65535, 8, 0.353219
4096, 65535, 16, 0.396528
4096, 65535, 32, 0.316731
4096, 65535, 64, 0.486992
4096, 65535, 128, 0.635682
4096, 65535, 256, 1.02729
4096, 65535, 512, 1.85689
4096, 65535, 1024, 3.71946
8192, 8, 8, 0.033216
8192, 8, 16, 0.0288016
8192, 8, 32, 0.0279872
8192, 8, 64, 0.0254464
8192, 8, 128, 0.0251456
8192, 8, 256, 0.0251136
8192, 8, 512, 0.0313984
8192, 8, 1024, 0.033408
8192, 16, 8, 0.0273408
8192, 16, 16, 0.030656
8192, 16, 32, 0.0261568
8192, 16, 64, 0.0218256
8192, 16, 128, 0.0204288
8192, 16, 256, 0.02064
8192, 16, 512, 0.0200512
8192, 16, 1024, 0.0210752
8192, 32, 8, 0.0255616
8192, 32, 16, 0.0230208
8192, 32, 32, 0.0238096
8192, 32, 64, 0.0215424
8192, 32, 128, 0.0185472
8192, 32, 256, 0.0212224
8192, 32, 512, 0.0219408
8192, 32, 1024, 0.0211328
8192, 64, 8, 0.0205584
8192, 64, 16, 0.0206208
8192, 64, 32, 0.0199744
8192, 64, 64, 0.0201872
8192, 64, 128, 0.0199808
8192, 64, 256, 0.0204672
8192, 64, 512, 0.0212672
8192, 64, 1024, 0.0231808
8192, 128, 8, 0.0202448
8192, 128, 16, 0.0193216
8192, 128, 32, 0.0205632
8192, 128, 64, 0.0201232
8192, 128, 128, 0.020424
8192, 128, 256, 0.0236672
8192, 128, 512, 0.0229376
8192, 128, 1024, 0.0265664
8192, 256, 8, 0.0182464
8192, 256, 16, 0.020488
8192, 256, 32, 0.0195472
8192, 256, 64, 0.0192448
8192, 256, 128, 0.0234576
8192, 256, 256, 0.0247184
8192, 256, 512, 0.0237008
8192, 256, 1024, 0.0324032
8192, 512, 8, 0.0221264
8192, 512, 16, 0.0245904
8192, 512, 32, 0.0184336
8192, 512, 64, 0.0215312
8192, 512, 128, 0.0264976
8192, 512, 256, 0.0270736
8192, 512, 512, 0.0323984
8192, 512, 1024, 0.0470032
8192, 1024, 8, 0.0243744
8192, 1024, 16, 0.0234416
8192, 1024, 32, 0.0184032
8192, 1024, 64, 0.0229408
8192, 1024, 128, 0.0253664
8192, 1024, 256, 0.0317024
8192, 1024, 512, 0.046224
8192, 1024, 1024, 0.076816
8192, 2048, 8, 0.03216
8192, 2048, 16, 0.031872
8192, 2048, 32, 0.0310912
8192, 2048, 64, 0.0363584
8192, 2048, 128, 0.0390384
8192, 2048, 256, 0.0516224
8192, 2048, 512, 0.0774336
8192, 2048, 1024, 0.135891
8192, 4096, 8, 0.0436352
8192, 4096, 16, 0.040096
8192, 4096, 32, 0.0421184
8192, 4096, 64, 0.0483456
8192, 4096, 128, 0.059296
8192, 4096, 256, 0.0839296
8192, 4096, 512, 0.130381
8192, 4096, 1024, 0.252506
8192, 8192, 8, 0.0622272
8192, 8192, 16, 0.0548544
8192, 8192, 32, 0.0576896
8192, 8192, 64, 0.0660864
8192, 8192, 128, 0.0881216
8192, 8192, 256, 0.131243
8192, 8192, 512, 0.242251
8192, 8192, 1024, 0.481286
8192, 16384, 8, 0.103275
8192, 16384, 16, 0.103277
8192, 16384, 32, 0.103078
8192, 16384, 64, 0.115115
8192, 16384, 128, 0.162426
8192, 16384, 256, 0.261797
8192, 16384, 512, 0.478522
8192, 16384, 1024, 0.911373
8192, 32768, 8, 0.208613
8192, 32768, 16, 0.172746
8192, 32768, 32, 0.187762
8192, 32768, 64, 0.232483
8192, 32768, 128, 0.325509
8192, 32768, 256, 0.540419
8192, 32768, 512, 0.939038
8192, 32768, 1024, 1.89519
8192, 65535, 8, 0.396918
8192, 65535, 16, 0.43021
8192, 65535, 32, 0.322019
8192, 65535, 64, 0.491504
8192, 65535, 128, 0.66888
8192, 65535, 256, 1.05892
8192, 65535, 512, 1.81598
8192, 65535, 1024, 3.76642
16384, 8, 8, 0.052992
16384, 8, 16, 0.0418816
16384, 8, 32, 0.039264
16384, 8, 64, 0.036672
16384, 8, 128, 0.0327296
16384, 8, 256, 0.0327744
16384, 8, 512, 0.0285696
16384, 8, 1024, 0.0323712
16384, 16, 8, 0.0395392
16384, 16, 16, 0.0357824
16384, 16, 32, 0.0330304
16384, 16, 64, 0.031488
16384, 16, 128, 0.0307152
16384, 16, 256, 0.0303936
16384, 16, 512, 0.0305088
16384, 16, 1024, 0.030752
16384, 32, 8, 0.0332496
16384, 32, 16, 0.0329344
16384, 32, 32, 0.0312768
16384, 32, 64, 0.0308864
16384, 32, 128, 0.0305792
16384, 32, 256, 0.0302272
16384, 32, 512, 0.0303808
16384, 32, 1024, 0.0321536
16384, 64, 8, 0.03012
16384, 64, 16, 0.032032
16384, 64, 32, 0.034088
16384, 64, 64, 0.0383808
16384, 64, 128, 0.0280832
16384, 64, 256, 0.0279936
16384, 64, 512, 0.0297232
16384, 64, 1024, 0.029376
16384, 128, 8, 0.0287952
16384, 128, 16, 0.0326208
16384, 128, 32, 0.0274704
16384, 128, 64, 0.026944
16384, 128, 128, 0.0276688
16384, 128, 256, 0.0279296
16384, 128, 512, 0.0290128
16384, 128, 1024, 0.0334096
16384, 256, 8, 0.0260304
16384, 256, 16, 0.02656
16384, 256, 32, 0.0268496
16384, 256, 64, 0.0249168
16384, 256, 128, 0.028456
16384, 256, 256, 0.028512
16384, 256, 512, 0.0347072
16384, 256, 1024, 0.0365696
16384, 512, 8, 0.03044
16384, 512, 16, 0.025408
16384, 512, 32, 0.0289232
16384, 512, 64, 0.0308752
16384, 512, 128, 0.0309776
16384, 512, 256, 0.0322512
16384, 512, 512, 0.0391952
16384, 512, 1024, 0.0554256
16384, 1024, 8, 0.0297264
16384, 1024, 16, 0.0289184
16384, 1024, 32, 0.0284704
16384, 1024, 64, 0.0330592
16384, 1024, 128, 0.03224
16384, 1024, 256, 0.0385632
16384, 1024, 512, 0.053168
16384, 1024, 1024, 0.081176
16384, 2048, 8, 0.0389504
16384, 2048, 16, 0.0415376
16384, 2048, 32, 0.0451856
16384, 2048, 64, 0.0400128
16384, 2048, 128, 0.043456
16384, 2048, 256, 0.060992
16384, 2048, 512, 0.0838864
16384, 2048, 1024, 0.14292
16384, 4096, 8, 0.0514128
16384, 4096, 16, 0.0538176
16384, 4096, 32, 0.0504608
16384, 4096, 64, 0.055616
16384, 4096, 128, 0.068416
16384, 4096, 256, 0.0928752
16384, 4096, 512, 0.14185
16384, 4096, 1024, 0.260992
16384, 8192, 8, 0.0683904
16384, 8192, 16, 0.0757568
16384, 8192, 32, 0.0894144
16384, 8192, 64, 0.0879312
16384, 8192, 128, 0.105306
16384, 8192, 256, 0.15241
16384, 8192, 512, 0.257754
16384, 8192, 1024, 0.492211
16384, 16384, 8, 0.0995376
16384, 16384, 16, 0.101651
16384, 16384, 32, 0.102837
16384, 16384, 64, 0.14348
16384, 16384, 128, 0.183466
16384, 16384, 256, 0.28053
16384, 16384, 512, 0.490144
16384, 16384, 1024, 0.963256
16384, 32768, 8, 0.195467
16384, 32768, 16, 0.220074
16384, 32768, 32, 0.216798
16384, 32768, 64, 0.241426
16384, 32768, 128, 0.335941
16384, 32768, 256, 0.552498
16384, 32768, 512, 0.945418
16384, 32768, 1024, 1.87818
16384, 65535, 8, 0.323178
16384, 65535, 16, 0.329435
16384, 65535, 32, 0.366109
16384, 65535, 64, 0.457302
16384, 65535, 128, 0.676125
16384, 65535, 256, 1.02157
16384, 65535, 512, 1.82172
16384, 65535, 1024, 3.7305
32768, 8, 8, 0.0969856
32768, 8, 16, 0.0720576
32768, 8, 32, 0.0587648
32768, 8, 64, 0.0544256
32768, 8, 128, 0.0487168
32768, 8, 256, 0.0469952
32768, 8, 512, 0.0471104
32768, 8, 1024, 0.0473104
32768, 16, 8, 0.0688256
32768, 16, 16, 0.0579264
32768, 16, 32, 0.0542912
32768, 16, 64, 0.0480064
32768, 16, 128, 0.0466512
32768, 16, 256, 0.0459584
32768, 16, 512, 0.045728
32768, 16, 1024, 0.0462592
32768, 32, 8, 0.055776
32768, 32, 16, 0.0514128
32768, 32, 32, 0.050976
32768, 32, 64, 0.0464704
32768, 32, 128, 0.0459264
32768, 32, 256, 0.045536
32768, 32, 512, 0.0456
32768, 32, 1024, 0.0467328
32768, 64, 8, 0.0490112
32768, 64, 16, 0.048096
32768, 64, 32, 0.0494208
32768, 64, 64, 0.0460352
32768, 64, 128, 0.0505024
32768, 64, 256, 0.0562368
32768, 64, 512, 0.0469136
32768, 64, 1024, 0.0484288
32768, 128, 8, 0.0450432
32768, 128, 16, 0.0467776
32768, 128, 32, 0.0464272
32768, 128, 64, 0.0464448
32768, 128, 128, 0.0487504
32768, 128, 256, 0.0470528
32768, 128, 512, 0.0470336
32768, 128, 1024, 0.0509056
32768, 256, 8, 0.0399952
32768, 256, 16, 0.0429568
32768, 256, 32, 0.0452368
32768, 256, 64, 0.0450832
32768, 256, 128, 0.0431888
32768, 256, 256, 0.0460864
32768, 256, 512, 0.0493568
32768, 256, 1024, 0.0558352
32768, 512, 8, 0.0459472
32768, 512, 16, 0.0475536
32768, 512, 32, 0.0468816
32768, 512, 64, 0.0474256
32768, 512, 128, 0.0494032
32768, 512, 256, 0.0474256
32768, 512, 512, 0.0551248
32768, 512, 1024, 0.0715856
32768, 1024, 8, 0.044728
32768, 1024, 16, 0.0470496
32768, 1024, 32, 0.0449056
32768, 1024, 64, 0.0423712
32768, 1024, 128, 0.0498016
32768, 1024, 256, 0.0529312
32768, 1024, 512, 0.0692384
32768, 1024, 1024, 0.0972192
32768, 2048, 8, 0.0553088
32768, 2048, 16, 0.054624
32768, 2048, 32, 0.0571072
32768, 2048, 64, 0.0569408
32768, 2048, 128, 0.0645696
32768, 2048, 256, 0.0744384
32768, 2048, 512, 0.0998912
32768, 2048, 1024, 0.159168
32768, 4096, 8, 0.0636096
32768, 4096, 16, 0.0667328
32768, 4096, 32, 0.0663632
32768, 4096, 64, 0.0715584
32768, 4096, 128, 0.0872112
32768, 4096, 256, 0.109715
32768, 4096, 512, 0.157203
32768, 4096, 1024, 0.275635
32768, 8192, 8, 0.0978512
32768, 8192, 16, 0.088544
32768, 8192, 32, 0.0910976
32768, 8192, 64, 0.101696
32768, 8192, 128, 0.12441
32768, 8192, 256, 0.173408
32768, 8192, 512, 0.280352
32768, 8192, 1024, 0.512179
32768, 16384, 8, 0.138886
32768, 16384, 16, 0.139251
32768, 16384, 32, 0.141813
32768, 16384, 64, 0.161286
32768, 16384, 128, 0.205082
32768, 16384, 256, 0.281222
32768, 16384, 512, 0.481766
32768, 16384, 1024, 0.967986
32768, 32768, 8, 0.232728
32768, 32768, 16, 0.192421
32768, 32768, 32, 0.212427
32768, 32768, 64, 0.25727
32768, 32768, 128, 0.367107
32768, 32768, 256, 0.56316
32768, 32768, 512, 0.943907
32768, 32768, 1024, 1.91638
32768, 65535, 8, 0.422275
32768, 65535, 16, 0.42133
32768, 65535, 32, 0.422768
32768, 65535, 64, 0.494805
32768, 65535, 128, 0.667299
32768, 65535, 256, 1.04265
32768, 65535, 512, 1.84573
32768, 65535, 1024, 3.72146
65536, 8, 8, 0.180774
65536, 8, 16, 0.12445
65536, 8, 32, 0.098176
65536, 8, 64, 0.084128
65536, 8, 128, 0.077704
65536, 8, 256, 0.07408
65536, 8, 512, 0.0728512
65536, 8, 1024, 0.0732096
65536, 16, 8, 0.122099
65536, 16, 16, 0.0954688
65536, 16, 32, 0.0827968
65536, 16, 64, 0.0757312
65536, 16, 128, 0.072256
65536, 16, 256, 0.0733376
65536, 16, 512, 0.0707136
65536, 16, 1024, 0.0704768
65536, 32, 8, 0.103814
65536, 32, 16, 0.082176
65536, 32, 32, 0.0757376
65536, 32, 64, 0.0725696
65536, 32, 128, 0.0711296
65536, 32, 256, 0.0717376
65536, 32, 512, 0.0717392
65536, 32, 1024, 0.071304
65536, 64, 8, 0.08244
65536, 64, 16, 0.075688
65536, 64, 32, 0.0724288
65536, 64, 64, 0.0734016
65536, 64, 128, 0.0727232
65536, 64, 256, 0.0721344
65536, 64, 512, 0.0714
65536, 64, 1024, 0.0744896
65536, 128, 8, 0.07636
65536, 128, 16, 0.0702144
65536, 128, 32, 0.0700176
65536, 128, 64, 0.0732864
65536, 128, 128, 0.0778304
65536, 128, 256, 0.071136
65536, 128, 512, 0.0722112
65536, 128, 1024, 0.0749376
65536, 256, 8, 0.0730512
65536, 256, 16, 0.0693328
65536, 256, 32, 0.0685456
65536, 256, 64, 0.073064
65536, 256, 128, 0.070656
65536, 256, 256, 0.0716624
65536, 256, 512, 0.0737168
65536, 256, 1024, 0.081352
65536, 512, 8, 0.0755984
65536, 512, 16, 0.0789072
65536, 512, 32, 0.0724176
65536, 512, 64, 0.0745424
65536, 512, 128, 0.0734352
65536, 512, 256, 0.0790672
65536, 512, 512, 0.080712
65536, 512, 1024, 0.0981648
65536, 1024, 8, 0.07576
65536, 1024, 16, 0.0710368
65536, 1024, 32, 0.0744224
65536, 1024, 64, 0.0727264
65536, 1024, 128, 0.0751072
65536, 1024, 256, 0.08136
65536, 1024, 512, 0.0961184
65536, 1024, 1024, 0.125674
65536, 2048, 8, 0.0830464
65536, 2048, 16, 0.0814912
65536, 2048, 32, 0.0814656
65536, 2048, 64, 0.08352
65536, 2048, 128, 0.0887872
65536, 2048, 256, 0.106274
65536, 2048, 512, 0.153267
65536, 2048, 1024, 0.186754
65536, 4096, 8, 0.0956928
65536, 4096, 16, 0.0955904
65536, 4096, 32, 0.0911472
65536, 4096, 64, 0.102778
65536, 4096, 128, 0.111853
65536, 4096, 256, 0.14151
65536, 4096, 512, 0.18409
65536, 4096, 1024, 0.306022
65536, 8192, 8, 0.118342
65536, 8192, 16, 0.111194
65536, 8192, 32, 0.11669
65536, 8192, 64, 0.130259
65536, 8192, 128, 0.15001
65536, 8192, 256, 0.198686
65536, 8192, 512, 0.303006
65536, 8192, 1024, 0.537722
65536, 16384, 8, 0.144562
65536, 16384, 16, 0.135795
65536, 16384, 32, 0.142642
65536, 16384, 64, 0.186098
65536, 16384, 128, 0.202277
65536, 16384, 256, 0.306264
65536, 16384, 512, 0.505989
65536, 16384, 1024, 1.01416
65536, 32768, 8, 0.259442
65536, 32768, 16, 0.26067
65536, 32768, 32, 0.262034
65536, 32768, 64, 0.302198
65536, 32768, 128, 0.402619
65536, 32768, 256, 0.571166
65536, 32768, 512, 0.98547
65536, 32768, 1024, 1.93977
65536, 65535, 8, 0.40785
65536, 65535, 16, 0.406619
65536, 65535, 32, 0.394222
65536, 65535, 64, 0.500515
65536, 65535, 128, 0.675813
65536, 65535, 256, 1.0677
65536, 65535, 512, 1.8226
65536, 65535, 1024, 3.69475
131072, 8, 8, 0.340422
131072, 8, 16, 0.22983
131072, 8, 32, 0.176902
131072, 8, 64, 0.151238
131072, 8, 128, 0.137741
131072, 8, 256, 0.128819
131072, 8, 512, 0.125672
131072, 8, 1024, 0.12455
131072, 16, 8, 0.228019
131072, 16, 16, 0.178477
131072, 16, 32, 0.149235
131072, 16, 64, 0.138714
131072, 16, 128, 0.1288
131072, 16, 256, 0.125446
131072, 16, 512, 0.124032
131072, 16, 1024, 0.126125
131072, 32, 8, 0.175763
131072, 32, 16, 0.14875
131072, 32, 32, 0.138048
131072, 32, 64, 0.128718
131072, 32, 128, 0.128821
131072, 32, 256, 0.130547
131072, 32, 512, 0.126189
131072, 32, 1024, 0.131136
131072, 64, 8, 0.149966
131072, 64, 16, 0.136621
131072, 64, 32, 0.12999
131072, 64, 64, 0.137421
131072, 64, 128, 0.12999
131072, 64, 256, 0.123034
131072, 64, 512, 0.127283
131072, 64, 1024, 0.124973
131072, 128, 8, 0.136667
131072, 128, 16, 0.127643
131072, 128, 32, 0.125954
131072, 128, 64, 0.12679
131072, 128, 128, 0.123867
131072, 128, 256, 0.122029
131072, 128, 512, 0.128582
131072, 128, 1024, 0.128814
131072, 256, 8, 0.124499
131072, 256, 16, 0.124072
131072, 256, 32, 0.123168
131072, 256, 64, 0.121517
131072, 256, 128, 0.122573
131072, 256, 256, 0.122221
131072, 256, 512, 0.126662
131072, 256, 1024, 0.136098
131072, 512, 8, 0.131739
131072, 512, 16, 0.126882
131072, 512, 32, 0.127592
131072, 512, 64, 0.126461
131072, 512, 128, 0.125416
131072, 512, 256, 0.129832
131072, 512, 512, 0.134178
131072, 512, 1024, 0.149198
131072, 1024, 8, 0.129949
131072, 1024, 16, 0.130205
131072, 1024, 32, 0.122038
131072, 1024, 64, 0.124086
131072, 1024, 128, 0.130755
131072, 1024, 256, 0.13468
131072, 1024, 512, 0.149674
131072, 1024, 1024, 0.190582
131072, 2048, 8, 0.138003
131072, 2048, 16, 0.141133
131072, 2048, 32, 0.134587
131072, 2048, 64, 0.141678
131072, 2048, 128, 0.142234
131072, 2048, 256, 0.160998
131072, 2048, 512, 0.184474
131072, 2048, 1024, 0.239149
131072, 4096, 8, 0.149888
131072, 4096, 16, 0.147462
131072, 4096, 32, 0.146328
131072, 4096, 64, 0.151373
131072, 4096, 128, 0.162355
131072, 4096, 256, 0.186955
131072, 4096, 512, 0.237101
131072, 4096, 1024, 0.356096
131072, 8192, 8, 0.173419
131072, 8192, 16, 0.158872
131072, 8192, 32, 0.169784
131072, 8192, 64, 0.189037
131072, 8192, 128, 0.202974
131072, 8192, 256, 0.252798
131072, 8192, 512, 0.351763
131072, 8192, 1024, 0.59049
131072, 16384, 8, 0.198181
131072, 16384, 16, 0.196992
131072, 16384, 32, 0.19591
131072, 16384, 64, 0.217734
131072, 16384, 128, 0.275616
131072, 16384, 256, 0.350878
131072, 16384, 512, 0.5638
131072, 16384, 1024, 1.05176
131072, 32768, 8, 0.31365
131072, 32768, 16, 0.296976
131072, 32768, 32, 0.279154
131072, 32768, 64, 0.364414
131072, 32768, 128, 0.432523
131072, 32768, 256, 0.605054
131072, 32768, 512, 1.0029
131072, 32768, 1024, 1.98199
131072, 65535, 8, 0.423178
131072, 65535, 16, 0.425026
131072, 65535, 32, 0.504573
131072, 65535, 64, 0.59432
131072, 65535, 128, 0.773237
131072, 65535, 256, 1.16384
131072, 65535, 512, 1.97806
131072, 65535, 1024, 3.78879
262144, 8, 8, 0.693722
262144, 8, 16, 0.46
262144, 8, 32, 0.352218
262144, 8, 64, 0.293965
262144, 8, 128, 0.265114
262144, 8, 256, 0.249536
262144, 8, 512, 0.244493
262144, 8, 1024, 0.236736
262144, 16, 8, 0.439981
262144, 16, 16, 0.342822
262144, 16, 32, 0.285811
262144, 16, 64, 0.25952
262144, 16, 128, 0.247285
262144, 16, 256, 0.239347
262144, 16, 512, 0.242758
262144, 16, 1024, 0.242176
262144, 32, 8, 0.334445
262144, 32, 16, 0.286426
262144, 32, 32, 0.260621
262144, 32, 64, 0.246253
262144, 32, 128, 0.24233
262144, 32, 256, 0.232192
262144, 32, 512, 0.232941
262144, 32, 1024, 0.233997
262144, 64, 8, 0.281382
262144, 64, 16, 0.254925
262144, 64, 32, 0.245902
262144, 64, 64, 0.239443
262144, 64, 128, 0.236243
262144, 64, 256, 0.235829
262144, 64, 512, 0.237606
262144, 64, 1024, 0.238253
262144, 128, 8, 0.253133
262144, 128, 16, 0.249555
262144, 128, 32, 0.239693
262144, 128, 64, 0.236275
262144, 128, 128, 0.238093
262144, 128, 256, 0.235027
262144, 128, 512, 0.236493
262144, 128, 1024, 0.246203
262144, 256, 8, 0.239898
262144, 256, 16, 0.239803
262144, 256, 32, 0.233474
262144, 256, 64, 0.23469
262144, 256, 128, 0.254357
262144, 256, 256, 0.236186
262144, 256, 512, 0.23648
262144, 256, 1024, 0.244725
262144, 512, 8, 0.252686
262144, 512, 16, 0.242306
262144, 512, 32, 0.241026
262144, 512, 64, 0.235413
262144, 512, 128, 0.238658
262144, 512, 256, 0.241269
262144, 512, 512, 0.250466
262144, 512, 1024, 0.264885
262144, 1024, 8, 0.241891
262144, 1024, 16, 0.241187
262144, 1024, 32, 0.237654
262144, 1024, 64, 0.239043
262144, 1024, 128, 0.23944
262144, 1024, 256, 0.243754
262144, 1024, 512, 0.263133
262144, 1024, 1024, 0.28897
262144, 2048, 8, 0.247853
262144, 2048, 16, 0.248154
262144, 2048, 32, 0.246323
262144, 2048, 64, 0.247846
262144, 2048, 128, 0.251642
262144, 2048, 256, 0.264166
262144, 2048, 512, 0.289824
262144, 2048, 1024, 0.355565
262144, 4096, 8, 0.259821
262144, 4096, 16, 0.263822
262144, 4096, 32, 0.257882
262144, 4096, 64, 0.258874
262144, 4096, 128, 0.277216
262144, 4096, 256, 0.298163
262144, 4096, 512, 0.350955
262144, 4096, 1024, 0.468422
262144, 8192, 8, 0.282803
262144, 8192, 16, 0.289709
262144, 8192, 32, 0.282336
262144, 8192, 64, 0.29385
262144, 8192, 128, 0.314362
262144, 8192, 256, 0.368218
262144, 8192, 512, 0.463032
262144, 8192, 1024, 0.703565
262144, 16384, 8, 0.318622
262144, 16384, 16, 0.319789
262144, 16384, 32, 0.322707
262144, 16384, 64, 0.341112
262144, 16384, 128, 0.395678
262144, 16384, 256, 0.460077
262144, 16384, 512, 0.693088
262144, 16384, 1024, 1.15429
262144, 32768, 8, 0.402634
262144, 32768, 16, 0.423422
262144, 32768, 32, 0.402128
262144, 32768, 64, 0.483877
262144, 32768, 128, 0.53593
262144, 32768, 256, 0.747058
262144, 32768, 512, 1.13009
262144, 32768, 1024, 2.08255
262144, 65535, 8, 0.610203
262144, 65535, 16, 0.609424
262144, 65535, 32, 0.620754
262144, 65535, 64, 0.716125
262144, 65535, 128, 0.801046
262144, 65535, 256, 1.19036
262144, 65535, 512, 2.03826
262144, 65535, 1024, 3.89685
524288, 8, 8, 1.7135
524288, 8, 16, 1.07163
524288, 8, 32, 0.72153
524288, 8, 64, 0.575373
524288, 8, 128, 0.495226
524288, 8, 256, 0.45657
524288, 8, 512, 0.438342
524288, 8, 1024, 0.433856
524288, 16, 8, 1.06654
524288, 16, 16, 0.752621
524288, 16, 32, 0.569485
524288, 16, 64, 0.500595
524288, 16, 128, 0.462675
524288, 16, 256, 0.44432
524288, 16, 512, 0.435827
524288, 16, 1024, 0.430144
524288, 32, 8, 0.751714
524288, 32, 16, 0.590472
524288, 32, 32, 0.505011
524288, 32, 64, 0.46761
524288, 32, 128, 0.45241
524288, 32, 256, 0.427725
524288, 32, 512, 0.426726
524288, 32, 1024, 0.437613
524288, 64, 8, 0.58784
524288, 64, 16, 0.515405
524288, 64, 32, 0.460755
524288, 64, 64, 0.440635
524288, 64, 128, 0.430579
524288, 64, 256, 0.426395
524288, 64, 512, 0.43097
524288, 64, 1024, 0.429107
524288, 128, 8, 0.509096
524288, 128, 16, 0.475795
524288, 128, 32, 0.44445
524288, 128, 64, 0.435552
524288, 128, 128, 0.425376
524288, 128, 256, 0.427443
524288, 128, 512, 0.425715
524288, 128, 1024, 0.431898
524288, 256, 8, 0.462426
524288, 256, 16, 0.447315
524288, 256, 32, 0.429403
524288, 256, 64, 0.430869
524288, 256, 128, 0.426914
524288, 256, 256, 0.423886
524288, 256, 512, 0.43049
524288, 256, 1024, 0.433914
524288, 512, 8, 0.458965
524288, 512, 16, 0.449179
524288, 512, 32, 0.436515
524288, 512, 64, 0.429429
524288, 512, 128, 0.432866
524288, 512, 256, 0.432443
524288, 512, 512, 0.437563
524288, 512, 1024, 0.453322
524288, 1024, 8, 0.45153
524288, 1024, 16, 0.439344
524288, 1024, 32, 0.430326
524288, 1024, 64, 0.430998
524288, 1024, 128, 0.449296
524288, 1024, 256, 0.436675
524288, 1024, 512, 0.457763
524288, 1024, 1024, 0.481699
524288, 2048, 8, 0.451277
524288, 2048, 16, 0.444486
524288, 2048, 32, 0.442438
524288, 2048, 64, 0.437869
524288, 2048, 128, 0.439891
524288, 2048, 256, 0.452115
524288, 2048, 512, 0.478298
524288, 2048, 1024, 0.543475
524288, 4096, 8, 0.463174
524288, 4096, 16, 0.464845
524288, 4096, 32, 0.441574
524288, 4096, 64, 0.449645
524288, 4096, 128, 0.464979
524288, 4096, 256, 0.488032
524288, 4096, 512, 0.534778
524288, 4096, 1024, 0.653806
524288, 8192, 8, 0.488525
524288, 8192, 16, 0.477734
524288, 8192, 32, 0.46912
524288, 8192, 64, 0.481786
524288, 8192, 128, 0.500307
524288, 8192, 256, 0.550573
524288, 8192, 512, 0.650291
524288, 8192, 1024, 0.890336
524288, 16384, 8, 0.534899
524288, 16384, 16, 0.514413
524288, 16384, 32, 0.497138
